Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.45908947336588
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.43162787988011
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.73811898333602
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-7.21512020196286
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.89037894844316
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-6.59786721850169
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.78633753746062
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.96973926588147
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.07761164641308
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.97699972231645
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.62887118346032
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.25262338382093
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.10000027181374
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,7.86188883286074
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.0957831845721
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.00738546285622
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.37929909442771
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-7.66380956025947
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.883120393565378
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.2809372082931
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.3453018579464
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.02371007272669
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.69323635882266
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.19999999942873
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.30693981631089
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.88629457537731
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.0866969592693891
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.512820512820511
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.37930611341334
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.792698989518186
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-7.07605643073411
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.40638979699085
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,7.50177491225853
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,10.232155577776
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.30054050291531
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.4001817631021
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.82889954830628
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.27909193569647
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.25871481156703
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.15447807492268
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.15748291975636
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.53891205317842
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.94531419375014
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.97547633156398
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.25375779920832
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.69614342524598
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-14.8386083735986
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.23895402683188
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-14.2601400377132
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.27440707233202
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.74576940136258
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-11.3344849924422
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-6.00000026352828
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.9787086116544
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-8.15776321543765
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.594667396165519
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-6.29525055780502
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.69821916480055
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.97185492021777
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.358614856979671
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.80632226697864
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.13387365460049
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,10.5500090961932
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.55154709322407
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.79509699477244
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.26859893608282
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-17.5732217573222
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.92897187460815
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.0978758719728035
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.31507699790781
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,8.32810985214307
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.51352871598714
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.60460764455688
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.295970914001089
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.96260090694645
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,8.03692510099067
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.29129212830696
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.66688393735825
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.94036469505112
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.5330787246486
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.55555555555564
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.051952422293283
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.3972493503999
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.1123956079346
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.59888262727243
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.47255059567348
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.24299212683259
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.0958236592427
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.44832306275669
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-7.26061221684758
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.80042148322096
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.83218405318897
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.92226229828572
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.95242514172253
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.12207942033321
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.261137328080281
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,8.59349087893864
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.59207485722942
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.39144617788403
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.23139183069446
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,11.9565611289086
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.51739440805439
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-7.79999391271275
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.24826524602575
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.94990015884613
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.05926391316528
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.76770436599138
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.75210448455053
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.127953382778088
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.86426790167438
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.20943156226375
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.10876837627522
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-10.3209565764632
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.69435192560508
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.73175198917728
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.18540561641203
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.04164187983342
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.18048086161826
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.28005519090549
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.30241414342119
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.01369898266211
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.45553286715979
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-7.54843779134178
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.33979057452935
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.56504885243515
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.47937594726137
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.91204279337705
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.21769555189633
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,7.98436893969252
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.67251564030255
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.45382399431942
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.690618232300579
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.90000114826496
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.10000011485643
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.3298412569626
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,10.1469544183475
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,2.50555633576339
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.19910903711188
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.94990015884613
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.18048086161834
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.3917292474614
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.04345012371552
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.82315395301769
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-6.25
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.26910524873463
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,6.80151734860395
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-15.1364679101502
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.46942675321247
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.24349419462426
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.57650023426996
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,8.05093332733966
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.3781936056056
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.20230265749002
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-6.59478885893981
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.39789754014181
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.03730354099602
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.35578209060762
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-0.541677601834593
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.03485413839893
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.86622951587742
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-1.53808913525583
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,9.2203484058663
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,12.0195599748423
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-2.73345679250639
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.23377797192232
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,14.3624414710737
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.97060061867415
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.39837593810763
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.70693815255319
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-1.97495799965345
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.81457026982723
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.60285004671354
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,10.1253981561002
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.2000000002151
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.299850074962521
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-7.84043006330508
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.22653807797504
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.83709367680054
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.04894451349574
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.12415999439806
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.86429270764155
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.11406472648392
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,8.44628157707625
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.57178818533122
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.55535951301474
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.33429917283131
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.53866248693835
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.865669260237084
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.79826683524436
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.23995291537476
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-2.50287828947368
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.1267225910567
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.52822581815364
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-2.21771043677749
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.59896574643226
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,11.9318739003882
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,10.1222091179732
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.63081843223307
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.09080637403602
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.43626802392811
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.24339733550173
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.85165101730949
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,10.6358710644913
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.84804939907013
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.89902472122014
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.10797657581392
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,9.93126543095578
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.49465897070922
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.77776674982255
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.83641914989978
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.36034347694341
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.991500471284184
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.39035229650723
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.0823066088131412
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-2.71563682344265
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.28354499702917
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.43490215904518
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.17988249873657
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.672634400445048
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.87099114718497
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,8.33965105962218
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.80000000030061
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,9.92144884456245
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.51341351158095
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.60959353290056
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.06748297511824
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.65927374125174
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.02913787986621
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.14723485746742
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.16469039989342
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.19419034888082
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.162919517758226
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.44426511799784
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,12.5505383459308
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.22511838510061
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.01741756593432
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.18595865407703
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.95467242212241
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.94943762312663
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-0.576939114349187
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.25938995585932
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.08988731455126
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.23868863381415
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.24640865303363
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.89971194051621
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.81337067573304
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.90833580968288
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.60536310250697
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-8.92417588851806
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-5.47780804926842
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-0.511146187173722
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.73582505889665
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.88417542800377
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.26325193567601
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.13844160137342
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.04834017503426
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.76766257042567
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.73114034433009
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.10051199969016
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-1.22486414117947
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-5.65151153448299
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.0762540427767
